Id,SalePrice
2805,63621.8959039256
2806,23333.8715535786
2807,108941.960589865
2808,111399.321642388
2809,72516.9493537627
2810,64906.4559529964
2811,130410.878872053
2812,120575.759244494
2813,108442.560540965
2814,96598.4472343225
2815,66310.9430356554
2816,190322.307985813
2817,110217.450852627
2818,90505.3019805776
2819,135483.929548621
2820,78891.8757695232
2821,65936.0791694273
2822,141154.934825234
2823,255566.131638079
2824,133046.752784225
2825,118506.880820137
2826,89174.0534545395
2827,86136.9918715928
2828,187836.894821199
2829,191714.575258318
2830,178279.948262657
2831,137389.732686131
2832,191367.627647171
2833,243984.892727197
2834,172893.55272004
2835,171923.62936688
2836,163681.958065345
2837,102548.78280462
2838,80930.3164854853
2839,130226.772211385
2840,138604.40482899
2841,158082.447538279
2842,178377.017765845
2843,107118.267824108
2844,126381.087766703
2845,62357.4101591704
2846,164260.013237634
2847,143238.38092089
2848,169367.765065125
2849,155452.114504623
2850,234413.48707315
2851,176330.612128778
2852,183468.850766399
2853,180438.679256824
2854,106453.35167288
2855,160187.233023657
2856,153291.793626836
2857,149604.455067087
2858,161604.325824543
2859,44658.3317943569
2860,87872.6022594187
2861,69217.0349913351
2862,170533.771652336
2863,76403.3647535213
2864,213546.385418821
2865,81932.4803529244
2866,116673.426975018
2867,48153.6043005593
2868,55686.1743372194
2869,49116.3797815926
2870,48595.6780850617
2871,13087.7877598153
2872,-36058.2405354087
2873,35651.1612612966
2874,124985.225460354
2875,67666.3446014891
2876,139783.724246131
2877,86746.5933583854
2878,94496.6101381593
2879,83655.487207693
2880,57484.0300369989
2881,59752.1902280273
2882,113819.439279899
2883,146957.525203032
2884,144831.153996487
2885,118895.915573203
2886,185327.681074455
2887,48831.4901839425
2888,97923.7860446242
2889,-6722.17325379909
2890,27055.8722220922
2891,97700.1634237634
2892,-636.884569978807
2893,40587.3090632218
2894,-18292.9793811853
2895,257608.099640281
2896,215923.620244523
2897,171047.568635041
2898,98945.3705794348
2899,178702.786190128
2900,108852.375284977
2901,181998.759266466
2902,154307.725095289
2903,275733.170614033
2904,300840.207392022
2905,33217.4436956975
2906,154399.658817275
2907,50658.2095347338
2908,67351.4546059098
2909,93729.6926980268
2910,30918.7092488788
2911,3317.31594488397
2912,103323.076774299
2913,4426.63525663014
2914,17526.3328929371
2915,30563.7309023095
2916,5760.46821634471
2917,107415.050590588
2918,74219.1894697298
2919,191663.763107944
